CONTROL,TESTERID,am_indicator_first,STOTUNIT_FIRST,SAVLBAD_FIRST,first_visit_datetime,num_visits,STOTUNIT_TOTAL,SAVLBAD_ANY,was_first_visitor,RACE
AQ-SB-0503-1,AQ032,TRUE,NA,0,2011-09-07T04:00:00Z,1,NA,0,FALSE,2
AQ-SB-0505-1,AQ036,TRUE,0,1,2011-09-01T13:00:00Z,1,0,1,TRUE,2
AQ-SB-0505-1,AQ041,TRUE,2,1,2011-09-02T15:00:00Z,1,2,1,FALSE,1
AQ-SB-0601-1,AQ019,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-0601-1,AQ051,FALSE,6,1,2011-09-10T18:00:00Z,1,6,1,TRUE,1
AQ-SB-0703-1,AQ031,TRUE,1,0,2011-09-16T12:55:00Z,1,1,0,TRUE,2
AQ-SB-0703-1,AQ073,FALSE,0,0,2011-09-18T17:00:00Z,1,0,0,FALSE,1
AQ-SB-0705-1,AQ023,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-0705-1,AQ031,FALSE,0,0,2011-09-19T22:00:00Z,1,0,0,TRUE,2
AQ-SB-0801-1,AQ023,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-0801-1,AQ067,TRUE,3,0,2011-09-22T15:22:00Z,1,3,0,TRUE,2
AQ-SB-0802-1,AQ051,FALSE,1,1,2011-09-22T19:00:00Z,1,1,1,TRUE,1
AQ-SB-0802-1,AQ067,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-0901-1,AQ067,FALSE,5,0,2011-09-30T16:45:00Z,1,5,0,FALSE,2
AQ-SB-0901-1,AQ073,FALSE,1,0,2011-09-28T17:15:00Z,1,1,0,TRUE,1
AQ-SB-0902-1,AQ067,FALSE,6,0,2011-09-28T16:22:00Z,2,8,0,TRUE,2
AQ-SB-0902-1,AQ073,FALSE,0,0,2011-09-29T20:30:00Z,1,0,0,FALSE,1
AQ-SB-1002-1,AQ023,FALSE,2,1,2011-10-14T16:56:00Z,1,2,1,FALSE,1
AQ-SB-1002-1,AQ067,TRUE,2,0,2011-10-13T13:30:00Z,1,2,0,TRUE,2
AQ-SB-1101-1,AQ023,FALSE,1,1,2011-10-20T19:56:00Z,2,5,1,FALSE,1
AQ-SB-1101-1,AQ067,TRUE,10,0,2011-10-19T13:30:00Z,1,10,0,TRUE,2
AQ-SB-1201-1,AQ023,FALSE,3,1,2011-10-21T16:50:00Z,1,3,1,TRUE,1
AQ-SB-1201-1,AQ067,TRUE,3,0,2011-10-25T13:06:00Z,1,3,0,FALSE,2
AQ-SB-1301-1,AQ023,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-1301-1,AQ067,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-1504-1,AQ023,FALSE,1,1,2011-11-10T18:18:00Z,2,11,1,TRUE,1
AQ-SB-1504-1,AQ067,TRUE,3,0,2011-11-14T16:00:00Z,2,7,0,FALSE,2
AQ-SB-1602-1,AQ023,TRUE,4,1,2011-12-01T16:00:00Z,2,10,1,FALSE,1
AQ-SB-1602-1,AQ067,TRUE,4,0,2011-11-30T15:22:00Z,2,9,0,TRUE,2
AQ-SB-1603-1,AQ023,FALSE,0,0,2011-11-28T17:53:00Z,1,0,0,TRUE,1
AQ-SB-1603-1,AQ089,FALSE,2,0,2011-11-29T21:00:00Z,1,2,0,FALSE,2
AQ-SB-1804-1,AQ023,TRUE,3,0,2011-12-09T14:55:00Z,2,8,0,FALSE,1
AQ-SB-1804-1,AQ067,FALSE,3,0,2011-12-07T18:18:00Z,1,3,0,TRUE,2
AQ-SB-1903-1,AQ067,FALSE,6,1,2011-12-09T17:56:00Z,1,6,1,FALSE,2
AQ-SB-1903-1,AQ088,FALSE,0,0,2011-12-06T22:05:00Z,2,5,1,TRUE,1
AQ-SB-2001-1,AQ023,TRUE,0,0,2011-12-14T14:57:00Z,2,2,1,TRUE,1
AQ-SB-2001-1,AQ067,FALSE,3,0,2011-12-16T18:22:00Z,1,3,0,FALSE,2
AQ-SB-2102-1,AQ088,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-2102-1,AQ089,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-2303-1,AQ023,FALSE,3,1,2012-01-05T19:16:00Z,1,3,1,TRUE,1
AQ-SB-2303-1,AQ089,FALSE,3,1,2012-01-07T19:45:00Z,1,3,1,FALSE,2
AQ-SB-2308-1,AQ023,FALSE,1,1,2012-01-07T20:30:00Z,1,1,1,FALSE,1
AQ-SB-2308-1,AQ067,TRUE,4,0,2012-01-06T14:56:00Z,1,4,0,TRUE,2
AQ-SB-2401-1,AQ089,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-2401-1,AQ091,TRUE,5,1,2012-01-12T14:00:00Z,2,10,1,TRUE,1
AQ-SB-2402-1,AQ067,TRUE,4,0,2012-01-12T15:16:00Z,1,4,0,TRUE,2
AQ-SB-2505-1,AQ088,FALSE,4,0,2012-01-18T20:00:00Z,1,4,0,TRUE,1
AQ-SB-2602-1,AQ031,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-2604-1,AQ089,TRUE,1,1,2012-01-28T16:39:00Z,1,1,1,TRUE,2
AQ-SB-2604-1,AQ091,FALSE,3,1,2012-01-29T20:00:00Z,1,3,1,FALSE,1
AQ-SB-2902-1,AQ089,TRUE,5,0,2012-02-19T16:15:00Z,1,5,0,TRUE,2
AQ-SB-3002-1,AQ089,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-3103-1,AQ031,FALSE,8,1,2012-02-29T20:25:00Z,1,8,1,TRUE,2
AQ-SB-3103-1,AQ091,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-3115-1,AQ089,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-3201-1,AQ089,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-3504-1,AQ120,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-3505-1,AQ114,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-3510-1,AQ115,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-3515-1,AQ091,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-3515-1,AQ107,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-3516-1,AQ114,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-3516-1,AQ115,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-3519-1,AQ114,TRUE,0,0,2012-03-29T13:03:00Z,1,0,0,TRUE,2
AQ-SB-3519-1,AQ115,FALSE,3,0,2012-03-30T18:04:00Z,1,3,0,FALSE,1
AQ-SB-3521-1,AQ118,FALSE,4,1,2012-04-02T18:45:00Z,1,4,1,TRUE,2
AQ-SB-3525-1,AQ119,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-3602-1,AQ115,FALSE,7,0,2012-04-07T18:30:00Z,1,7,0,TRUE,1
AQ-SB-3602-1,AQ118,TRUE,0,0,2012-04-11T13:50:00Z,1,0,0,FALSE,2
AQ-SB-3605-1,AQ112,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-3605-1,AQ114,TRUE,2,0,2012-04-05T13:55:00Z,1,2,0,TRUE,2
AQ-SB-3606-1,AQ101,FALSE,6,0,2012-04-06T19:06:00Z,1,6,0,TRUE,1
AQ-SB-3606-1,AQ118,FALSE,0,0,2012-04-09T17:20:00Z,1,0,0,FALSE,2
AQ-SB-3607-1,AQ101,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-3607-1,AQ118,FALSE,3,1,2012-04-04T17:15:00Z,1,3,1,TRUE,2
AQ-SB-3609-1,AQ091,TRUE,1,1,2012-04-10T14:30:00Z,1,1,1,FALSE,1
AQ-SB-3609-1,AQ107,TRUE,4,1,2012-04-07T14:00:00Z,1,4,1,TRUE,2
AQ-SB-3707-1,AQ107,TRUE,7,0,2012-04-16T15:00:00Z,1,7,0,TRUE,2
AQ-SB-3707-1,AQ111,FALSE,0,0,2012-04-18T17:01:00Z,1,0,0,FALSE,1
AQ-SB-3709-1,AQ109,FALSE,0,0,2012-04-13T19:30:00Z,2,2,1,FALSE,1
AQ-SB-3709-1,AQ119,FALSE,NA,0,2012-04-12T16:55:00Z,1,NA,0,TRUE,2
AQ-SB-3717-1,AQ115,FALSE,4,0,2012-04-16T18:05:00Z,1,4,0,FALSE,1
AQ-SB-3717-1,AQ118,FALSE,3,0,2012-04-13T16:05:00Z,2,6,1,TRUE,2
AQ-SB-3803-1,AQ114,TRUE,6,0,2012-04-17T14:00:00Z,1,6,0,TRUE,2
AQ-SB-3803-1,AQ125,FALSE,1,1,2012-04-19T17:55:00Z,2,4,1,FALSE,1
AQ-SB-3805-1,AQ112,FALSE,2,0,2012-04-22T17:00:00Z,1,2,0,FALSE,1
AQ-SB-3805-1,AQ114,TRUE,0,0,2012-04-19T13:56:00Z,2,5,0,TRUE,2
AQ-SB-3812-1,AQ114,FALSE,4,1,2012-04-21T16:30:00Z,1,4,1,FALSE,2
AQ-SB-3812-1,AQ123,TRUE,6,1,2012-04-19T14:04:00Z,2,14,1,TRUE,1
AQ-SB-3903-1,AQ114,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-3925-1,AQ115,FALSE,8,1,2012-04-30T16:10:00Z,1,8,1,FALSE,1
AQ-SB-3925-1,AQ118,FALSE,3,1,2012-04-27T18:20:00Z,2,3,1,TRUE,2
AQ-SB-4001-1,AQ115,TRUE,3,0,2012-05-03T14:30:00Z,1,3,0,FALSE,1
AQ-SB-4001-1,AQ118,FALSE,1,1,2012-05-02T16:55:00Z,2,3,1,TRUE,2
AQ-SB-4003-1,AQ058,FALSE,4,1,2012-05-02T18:10:00Z,1,4,1,TRUE,2
AQ-SB-4003-1,AQ109,TRUE,10,0,2012-05-04T14:50:00Z,2,20,0,FALSE,1
AQ-SB-4006-1,AQ115,TRUE,5,1,2012-05-02T14:35:00Z,1,5,1,TRUE,1
AQ-SB-4006-1,AQ118,TRUE,0,0,2012-05-04T14:20:00Z,2,6,0,FALSE,2
AQ-SB-4101-1,AQ109,FALSE,0,0,2012-05-13T17:50:00Z,2,5,0,FALSE,1
AQ-SB-4101-1,AQ134,TRUE,4,0,2012-05-11T12:57:00Z,1,4,0,TRUE,2
AQ-SB-4104-1,AQ091,FALSE,5,1,2012-05-09T17:00:00Z,1,5,1,TRUE,1
AQ-SB-4104-1,AQ107,FALSE,3,1,2012-05-10T18:30:00Z,1,3,1,FALSE,2
AQ-SB-4105-1,AQ097,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-4105-1,AQ118,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-4107-1,AQ058,FALSE,5,0,2012-05-11T20:20:00Z,1,5,0,TRUE,2
AQ-SB-4107-1,AQ112,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-4108-1,AQ097,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-4108-1,AQ118,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-4117-1,AQ115,TRUE,12,1,2012-05-14T12:58:00Z,1,12,1,FALSE,1
AQ-SB-4117-1,AQ118,FALSE,1,1,2012-05-11T17:15:00Z,1,1,1,TRUE,2
AQ-SB-4206-1,AQ112,FALSE,1,1,2012-05-17T17:03:00Z,1,1,1,TRUE,1
AQ-SB-4206-1,AQ134,FALSE,1,1,2012-05-18T17:58:00Z,1,1,1,FALSE,2
AQ-SB-4209-1,AQ091,TRUE,5,1,2012-05-18T14:00:00Z,2,5,1,FALSE,1
AQ-SB-4209-1,AQ108,TRUE,4,1,2012-05-15T13:45:00Z,1,4,1,TRUE,2
AQ-SB-4210-1,AQ089,TRUE,4,0,2012-05-20T15:20:00Z,1,4,0,TRUE,2
AQ-SB-4210-1,AQ129,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-4213-1,AQ125,FALSE,5,1,2012-05-18T17:55:00Z,2,5,1,FALSE,1
AQ-SB-4213-1,AQ134,TRUE,2,1,2012-05-17T15:29:00Z,1,2,1,TRUE,2
AQ-SB-4301-1,AQ091,TRUE,2,1,2012-05-28T15:00:00Z,1,2,1,FALSE,1
AQ-SB-4301-1,AQ107,TRUE,7,1,2012-05-25T14:37:00Z,1,7,1,TRUE,2
AQ-SB-4302-1,AQ112,FALSE,0,0,2012-05-25T18:01:00Z,1,0,0,TRUE,1
AQ-SB-4302-1,AQ134,FALSE,0,0,2012-05-29T19:00:00Z,1,0,0,FALSE,2
AQ-SB-4305-1,AQ091,FALSE,12,1,2012-05-29T18:00:00Z,1,12,1,FALSE,1
AQ-SB-4305-1,AQ107,TRUE,7,1,2012-05-26T14:00:00Z,1,7,1,TRUE,2
AQ-SB-4309-1,AQ024,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-4408-1,AQ091,TRUE,1,1,2012-05-31T14:50:00Z,2,4,1,TRUE,1
AQ-SB-4408-1,AQ107,FALSE,4,0,2012-06-02T19:00:00Z,1,4,0,FALSE,2
AQ-SB-4412-1,AQ109,TRUE,0,0,2012-06-01T15:00:00Z,2,4,0,TRUE,1
AQ-SB-4412-1,AQ134,TRUE,1,1,2012-06-02T15:00:00Z,2,1,1,FALSE,2
AQ-SB-4425-1,AQ101,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-4425-1,AQ118,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-4441-1,AQ109,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-4441-1,AQ134,FALSE,1,1,2012-06-05T19:00:00Z,1,1,1,TRUE,2
AQ-SB-4443-1,AQ107,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-4443-1,AQ128,TRUE,6,1,2012-06-02T15:17:00Z,1,6,1,TRUE,1
AQ-SB-4456-1,AQ101,TRUE,3,1,2012-06-01T14:03:00Z,1,3,1,FALSE,1
AQ-SB-4456-1,AQ118,FALSE,4,0,2012-05-30T17:00:00Z,2,4,0,TRUE,2
AQ-SB-4460-1,AQ091,FALSE,1,1,2012-06-05T19:00:00Z,2,8,1,FALSE,1
AQ-SB-4460-1,AQ107,FALSE,6,1,2012-05-31T17:00:00Z,1,6,1,TRUE,2
AQ-SB-4501-1,AQ125,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-4501-1,AQ134,TRUE,8,1,2012-06-07T13:55:00Z,1,8,1,TRUE,2
AQ-SB-4502-1,AQ125,FALSE,1,1,2012-06-06T17:23:00Z,2,5,1,TRUE,1
AQ-SB-4502-1,AQ134,TRUE,1,1,2012-06-08T13:27:00Z,1,1,1,FALSE,2
AQ-SB-4506-1,AQ107,TRUE,5,0,2012-06-08T13:00:00Z,1,5,0,FALSE,2
AQ-SB-4506-1,AQ129,TRUE,5,0,2012-06-05T15:00:00Z,2,5,0,TRUE,1
AQ-SB-4535-1,AQ089,FALSE,1,1,2012-06-07T19:45:00Z,1,1,1,TRUE,2
AQ-SB-4535-1,AQ129,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-4536-1,AQ101,FALSE,1,1,2012-06-06T16:52:00Z,1,1,1,TRUE,1
AQ-SB-4536-1,AQ118,FALSE,0,0,2012-06-07T17:00:00Z,2,2,0,FALSE,2
AQ-SB-4537-1,AQ107,FALSE,4,0,2012-06-07T16:00:00Z,1,4,0,TRUE,2
AQ-SB-4537-1,AQ129,TRUE,9,0,2012-06-08T15:30:00Z,1,9,0,FALSE,1
AQ-SB-4542-1,AQ109,FALSE,4,1,2012-06-07T18:00:00Z,1,4,1,TRUE,1
AQ-SB-4542-1,AQ134,TRUE,6,1,2012-06-09T13:57:00Z,2,14,1,FALSE,2
AQ-SB-4703-1,AQ109,TRUE,3,1,2012-06-22T14:00:00Z,1,3,1,FALSE,1
AQ-SB-4703-1,AQ134,FALSE,1,1,2012-06-19T16:30:00Z,1,1,1,TRUE,2
AQ-SB-4705-1,AQ109,FALSE,5,1,2012-06-23T19:00:00Z,1,5,1,FALSE,1
AQ-SB-4705-1,AQ134,TRUE,2,1,2012-06-20T13:00:00Z,1,2,1,TRUE,2
AQ-SB-4714-1,AQ112,TRUE,2,1,2012-06-25T15:05:00Z,1,2,1,TRUE,1
AQ-SB-4714-1,AQ118,FALSE,3,1,2012-06-26T17:55:00Z,2,3,1,FALSE,2
AQ-SB-4719-1,AQ089,FALSE,1,1,2012-06-20T20:05:00Z,1,1,1,TRUE,2
AQ-SB-4719-1,AQ128,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SB-4726-1,AQ109,FALSE,4,0,2012-06-19T16:50:00Z,1,4,0,TRUE,1
AQ-SB-4726-1,AQ134,FALSE,13,1,2012-06-20T18:27:00Z,1,13,1,FALSE,2
AQ-SB-4730-1,AQ109,FALSE,1,1,2012-06-22T17:40:00Z,2,5,1,TRUE,1
AQ-SB-4730-1,AQ134,FALSE,3,1,2012-06-23T18:02:00Z,2,3,1,FALSE,2
AQ-SB-4802-1,AQ112,FALSE,1,1,2012-06-28T16:02:00Z,1,1,1,TRUE,1
AQ-SB-4802-1,AQ134,TRUE,4,1,2012-06-30T13:03:00Z,1,4,1,FALSE,2
AQ-SB-4808-1,AQ125,FALSE,4,1,2012-06-29T17:53:00Z,2,4,1,TRUE,1
AQ-SB-4808-1,AQ134,TRUE,1,1,2012-07-02T13:29:00Z,1,1,1,FALSE,2
AQ-SB-4816-1,AQ089,NA,NA,NA,NA,1,NA,NA,NA,2
AQ-SB-4816-1,AQ128,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-0101-1,AQ004,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-0101-1,AQ023,FALSE,5,0,2011-08-11T16:54:00Z,1,5,0,TRUE,1
AQ-SH-0202-1,AQ030,FALSE,0,1,2011-08-18T19:30:00Z,1,0,1,FALSE,3
AQ-SH-0202-1,AQ051,TRUE,5,1,2011-08-18T13:00:00Z,1,5,1,TRUE,1
AQ-SH-0301-1,AQ021,FALSE,NA,0,2011-08-28T17:20:00Z,1,NA,0,FALSE,3
AQ-SH-0301-1,AQ022,TRUE,6,1,2011-08-18T14:30:00Z,1,6,1,TRUE,1
AQ-SH-0401-1,AQ012,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-0401-1,AQ040,TRUE,NA,0,2011-08-27T14:00:00Z,2,4,1,TRUE,3
AQ-SH-0402-1,AQ034,TRUE,1,1,2011-08-26T14:00:00Z,1,1,1,TRUE,3
AQ-SH-0402-1,AQ084,TRUE,2,1,2011-09-03T13:52:00Z,1,2,1,FALSE,1
AQ-SH-0403-1,AQ004,TRUE,9,1,2011-08-25T15:30:00Z,1,9,1,TRUE,3
AQ-SH-0404-1,AQ068,FALSE,NA,1,2011-08-27T20:25:00Z,1,NA,1,TRUE,1
AQ-SH-0407-1,AQ065,FALSE,0,0,2011-08-31T17:07:00Z,1,0,0,TRUE,1
AQ-SH-0408-1,AQ063,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-0408-1,AQ074,TRUE,5,1,2011-08-28T14:00:00Z,1,5,1,TRUE,3
AQ-SH-0409-1,AQ016,FALSE,30,1,2011-09-13T21:45:00Z,1,30,1,TRUE,3
AQ-SH-0411-1,AQ053,TRUE,3,0,2011-08-31T13:55:00Z,1,3,0,TRUE,1
AQ-SH-0502-1,AQ066,FALSE,3,1,2011-09-07T20:11:00Z,1,3,1,FALSE,1
AQ-SH-0502-1,AQ082,FALSE,4,1,2011-09-01T21:30:00Z,2,8,1,TRUE,3
AQ-SH-0503-1,AQ056,FALSE,1,0,2011-09-01T17:00:00Z,1,1,0,TRUE,3
AQ-SH-0503-1,AQ073,TRUE,NA,NA,2011-09-11T12:00:00Z,1,NA,NA,FALSE,1
AQ-SH-0504-1,AQ081,FALSE,21,0,2011-09-08T21:30:00Z,2,28,0,TRUE,1
AQ-SH-0505-1,AQ017,TRUE,0,0,2011-08-31T13:00:00Z,1,0,0,TRUE,1
AQ-SH-0505-1,AQ086,TRUE,4,0,2011-08-31T13:00:00Z,1,4,0,FALSE,3
AQ-SH-0601-1,AQ022,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-0601-1,AQ086,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-0602-1,AQ030,FALSE,7,1,2011-09-10T18:30:00Z,1,7,1,TRUE,3
AQ-SH-0602-1,AQ042,FALSE,4,1,2011-09-13T20:20:00Z,1,4,1,FALSE,1
AQ-SH-0701-1,AQ030,FALSE,4,1,2011-09-14T19:45:00Z,2,4,1,TRUE,3
AQ-SH-0701-1,AQ051,TRUE,4,0,2011-09-16T13:00:00Z,1,4,0,FALSE,1
AQ-SH-0704-1,AQ022,FALSE,1,1,2011-09-16T17:58:00Z,1,1,1,TRUE,1
AQ-SH-0704-1,AQ086,FALSE,11,0,2011-09-19T17:55:00Z,2,22,0,FALSE,3
AQ-SH-0705-1,AQ004,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-0802-1,AQ030,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-0802-1,AQ051,TRUE,0,0,2011-09-26T14:57:00Z,1,0,0,TRUE,1
AQ-SH-0901-1,AQ034,FALSE,4,0,2011-10-07T19:00:00Z,1,4,0,FALSE,3
AQ-SH-0901-1,AQ073,FALSE,0,0,2011-10-06T17:35:00Z,2,2,0,TRUE,1
AQ-SH-0902-1,AQ023,TRUE,2,1,2011-10-03T15:55:00Z,1,2,1,FALSE,1
AQ-SH-0902-1,AQ034,FALSE,1,1,2011-09-30T17:00:00Z,2,5,1,TRUE,3
AQ-SH-1001-1,AQ034,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-1001-1,AQ073,FALSE,NA,NA,2011-10-06T19:50:00Z,1,NA,NA,TRUE,1
AQ-SH-1002-1,AQ034,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-1002-1,AQ073,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-1101-1,AQ034,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-1101-1,AQ073,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-1102-1,AQ034,FALSE,1,1,2011-10-20T20:30:00Z,2,6,1,FALSE,3
AQ-SH-1102-1,AQ073,FALSE,NA,NA,2011-10-19T16:45:00Z,1,NA,NA,TRUE,1
AQ-SH-1201-1,AQ034,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-1201-1,AQ073,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-1501-1,AQ023,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-1501-1,AQ034,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-1502-1,AQ004,TRUE,8,0,2011-11-14T15:00:00Z,1,8,0,FALSE,3
AQ-SH-1502-1,AQ023,TRUE,5,0,2011-11-11T15:50:00Z,1,5,0,TRUE,1
AQ-SH-1603-1,AQ004,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-1603-1,AQ023,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-1604-1,AQ095,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-1604-1,AQ102,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-1605-1,AQ008,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-1605-1,AQ090,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-1705-1,AQ093,FALSE,0,1,2011-11-29T18:23:00Z,1,0,1,TRUE,3
AQ-SH-1801-1,AQ034,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-1801-1,AQ088,FALSE,1,1,2011-11-30T20:30:00Z,2,2,1,TRUE,1
AQ-SH-1802-1,AQ100,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-1802-1,AQ102,FALSE,3,1,2011-11-30T18:30:00Z,1,3,1,TRUE,3
AQ-SH-1803-1,AQ090,TRUE,3,1,2011-12-09T13:55:00Z,1,3,1,FALSE,3
AQ-SH-1803-1,AQ101,TRUE,1,1,2011-12-06T15:30:00Z,1,1,1,TRUE,1
AQ-SH-1901-1,AQ004,FALSE,0,0,2011-11-09T18:03:00Z,1,0,0,TRUE,3
AQ-SH-1901-1,AQ088,FALSE,1,1,2011-12-07T20:05:00Z,1,1,1,FALSE,1
AQ-SH-1903-1,AQ100,FALSE,4,1,2011-12-08T20:01:00Z,1,4,1,TRUE,1
AQ-SH-1903-1,AQ102,FALSE,3,1,2011-12-12T17:45:00Z,1,3,1,FALSE,3
AQ-SH-2001-1,AQ004,TRUE,0,1,2011-12-15T15:30:00Z,1,0,1,FALSE,3
AQ-SH-2001-1,AQ023,FALSE,NA,NA,2011-12-13T20:29:00Z,2,0,1,TRUE,1
AQ-SH-2002-1,AQ034,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-2002-1,AQ088,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-2104-1,AQ034,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-2104-1,AQ088,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-2301-1,AQ004,FALSE,7,0,2012-01-05T18:00:00Z,1,7,0,FALSE,3
AQ-SH-2301-1,AQ088,TRUE,0,0,2012-01-04T15:40:00Z,2,4,0,TRUE,1
AQ-SH-2302-1,AQ004,TRUE,5,0,2012-01-06T16:30:00Z,1,5,0,TRUE,3
AQ-SH-2302-1,AQ088,FALSE,6,0,2012-01-10T19:45:00Z,1,6,0,FALSE,1
AQ-SH-2401-1,AQ034,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-2401-1,AQ088,TRUE,7,1,2012-01-11T15:00:00Z,1,7,1,TRUE,1
AQ-SH-2402-1,AQ004,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-2408-1,AQ034,FALSE,NA,0,2012-01-16T18:00:00Z,2,8,0,TRUE,3
AQ-SH-2502-1,AQ004,TRUE,0,1,2012-01-19T14:56:00Z,1,0,1,TRUE,3
AQ-SH-2602-1,AQ004,TRUE,5,1,2012-01-24T14:32:00Z,1,5,1,TRUE,3
AQ-SH-2602-1,AQ023,TRUE,2,1,2012-01-26T15:45:00Z,1,2,1,FALSE,1
AQ-SH-2603-1,AQ004,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-2603-1,AQ091,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-2609-1,AQ004,NA,NA,NA,NA,1,NA,NA,NA,3
AQ-SH-2609-1,AQ091,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-2611-1,AQ004,TRUE,7,1,2012-01-31T15:00:00Z,1,7,1,TRUE,3
AQ-SH-2611-1,AQ023,NA,NA,NA,NA,1,NA,NA,NA,1
AQ-SH-2904-1,AQ004,TRUE,2,1,2012-02-14T16:00:00Z,1,2,1,TRUE,3
AQ-SH-2904-1,AQ091,TRUE,3,1,2012-02-17T14:30:00Z,1,3,1,FALSE,1
AQ-SH-2905-1,AQ004,TRUE,2,1,2012-02-16T16:00:00Z,1,2,1,FALSE,3
AQ-SH-2905-1,AQ023,TRUE,0,0,2012-02-15T13:52:00Z,2,2,1,TRUE,1
AQ-SH-2906-1,AQ004,TRUE,0,1,2012-02-15T15:45:00Z,1,0,1,TRUE,3
AQ-SH-2909-1,AQ004,TRUE,6,1,2012-02-21T15:30:00Z,1,6,1,FALSE,3
AQ-SH-2909-1,AQ023,TRUE,5,0,2012-02-18T14:55:00Z,1,5,0,TRUE,1
AQ-SH-3001-1,AQ034,TRUE,4,1,2012-02-29T15:00:00Z,1,4,1,FALSE,3
AQ-SH-3001-1,AQ091,TRUE,2,1,2012-02-28T14:30:00Z,1,2,1,TRUE,1
